QIIME_ID	Domain	Supergroup	Division	Subdivision	Class	Order	Family	Genus	Species	Sub_Species	Confidence	trophic_mode
975cd416fa9cc51cd8126b9cf4b2874f	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	NA	NA	NA	NA	NA	0.8239228	Mixotroph
2d6c095f28b04d34c7677f250bdb9052	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Synurales	Synuraceae	Mallomonas	Mallomonas_akrokomos		0.9955786	Phototroph
403bc7a0f8a5c2861fc5df0772a084b6	Eukaryota	TSAR	Rhizaria	Cercozoa	Novel-clade-10-12	Tremulida	Tremulidae	Tremula	Tremula_sp.		0.9993999	Mixotroph
9e04d3b8488934fc7d8310dcf3ad638b	Eukaryota	TSAR	Alveolata	Ciliophora	Spirotrichea	Oligotrichida	Strombidiidae	NA	NA	NA	0.9667086	Mixotroph
c4986b03abc22ac12b66a30817ba0ecc	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9984157	Mixotroph
2f15c524ec21d62e0029b9eef0bb95de	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiales_X	Rhizophydiales_XX	Rhizophydiales_XX_sp.		0.8722190	Mixotroph
4dc8e094a303ef763aeaeb88c0a7dec2	Eukaryota	Haptista	Centroplasthelida	Centroplasthelida_X	Pterocystida	Pterista	Pterocystidae	NA	NA	NA	0.9880985	NA
702ea96747534979fce5f40a0c31ffd5	Eukaryota	Cryptista	Cryptophyta	Cryptophyta_X	Cryptophyceae	Cryptomonadales	Cryptomonadales_X	Plagioselmis	Plagioselmis_nannoplanctica		0.7229300	Heterotroph
7028a2cc404ed700d53f60542465ac8f	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Trebouxiophyceae	Chlorellales	Chlorellales_X	Micractinium	Micractinium_pusillum		0.9595151	Phototroph
33df3a3448f0069172821180e6dc2778	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiales_X	Rhizophydiales_XX	Rhizophydiales_XX_sp.		0.9950062	Mixotroph
a01c069cac0187389efa85440993caea	Eukaryota	TSAR	Alveolata	Perkinsea	Perkinsida	Perkinsida_X	Perkinsida_XX	Perkinsida_XXX	Perkinsida_XXX_sp.		0.9998915	Mixotroph
84c3d757364b4ceff5e45770db6cf03c	Eukaryota	Obazoa	Opisthokonta	Fungi	NA	NA	NA	NA	NA	NA	0.9965451	Mixotroph
6ffe038cef8684fd1522d91e917d0b96	Eukaryota	Cryptista	Kathablepharidacea	Kathablepharida	Kathablepharidea	Kathablepharidida	Kathablepharidida_X	Kathablepharidida_XX	Kathablepharidida_XX_sp.		0.9999952	Mixotroph
1c9705d0b925e396e49526160e01c837	Eukaryota	TSAR	Alveolata	Ciliophora	Oligohymenophorea	Peritrichia_2	Sessilida	NA	NA	NA	1.0000000	Mixotroph
5d7cfe577bdfc88f7ffe1f0f526ea92f	Eukaryota	TSAR	Stramenopiles	Gyrista	Peronosporomycetes	Peronosporomycetes_X	Peronosporales	NA	NA	NA	0.9778139	Phototroph
4f7fdb178881b3141217c4b139614dd9	Eukaryota	TSAR	Alveolata	Perkinsea	Perkinsida	Perkinsida_X	Perkinsida_XX	Perkinsida_XXX	Perkinsida_XXX_sp.		0.9999991	Mixotroph
8da63a858270d64c6a7fe145d5cae72e	Eukaryota	TSAR	Stramenopiles	Gyrista	Eustigmatophyceae	Eustigmatophyceae_X	Eustigmatophyceae_XX	NA	NA	NA	0.9999840	Phototroph
827b52a2bab66846d8ada3db13055b61	Eukaryota	TSAR	Stramenopiles	Gyrista	Eustigmatophyceae	Eustigmatophyceae_X	Eustigmatophyceae_XX	NA	NA	NA	0.7315826	Phototroph
f7848edc6adca96821f6b42980519475	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Chlorophyceae	Sphaeropleales	Sphaeropleales_X	Coenochloris	Coenochloris_sp.		0.9960508	Phototroph
4f248346ed59f37da7ffbd6d330f3d99	Eukaryota	Obazoa	Opisthokonta	NA	NA	NA	NA	NA	NA	NA	0.9999316	NA
9ae2689ccddbc0297efa461a32e415b5	Eukaryota	TSAR	Rhizaria	Cercozoa	NA	NA	NA	NA	NA	NA	0.9999982	Mixotroph
698401e964c0309a8d294fccca66264b	Eukaryota	TSAR	Alveolata	Chrompodellids	Colpodellidea	Colpodellida	Colpodellida_CHR1	Colpodellida_CHR1_X	Colpodellida_CHR1_X_sp.		0.9999999	Mixotroph
59c9760025641b67e00182581ac579fa	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_clavatum		0.7339467	Phototroph
5c4bbc6aefb87045bf2d7fb7c6bda009	Eukaryota	TSAR	Stramenopiles	Gyrista	Eustigmatophyceae	Eustigmatophyceae_X	Eustigmatophyceae_XX	Trachydiscus	Trachydiscus_sp.		0.8547227	Phototroph
d3d13c67726897d867d456c2115a7c22	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	NA	NA	0.9201342	Phototroph
a581d7b39d1feb9d8d321ddc044f4ad0	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Chlorophyceae	Sphaeropleales	NA	NA	NA	NA	0.9999998	Phototroph
fd9743b20a3d697f2eda7997925b34e1	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Ochromonadales	NA	NA	NA	NA	0.9948420	Phototroph
3df2a7b3d0406a5548e9ad362cf8c72c	Eukaryota	Obazoa	Opisthokonta	Choanoflagellata	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellata_XX_Clade-2	Sphaeroeca	Sphaeroeca_leprechaunica		0.7537027	Mixotroph
b45418aeb0bdd5108e1c3798ebbbaa3c	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9997341	Mixotroph
bef05488416fd8d5025434a681ef3859	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9993895	Mixotroph
67bf8f268d3ef3500139ab37c1b162f7	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chrysosaccales	Chrysosaccaceae	Chromophyton	NA	NA	0.8215515	Phototroph
bf8eba839916fb07ed89d0889b1c9a2d	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Chlorophyceae	Sphaeropleales	Sphaeropleales_X	Sphaeropleales_XX	Sphaeropleales_XX_sp.		0.9691175	Phototroph
44d4122ad048371cc538c2e54cd6dab5	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_XX	Chrysophyceae_XXX	Chrysophyceae_XXX_sp.		0.9977199	Phototroph
f4b2dbae5cbbb4af84233a9de9e3cc10	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Gromochytriales	Gromochytriaceae	Gromochytrium	Gromochytrium_mamkaevae		0.8630003	Mixotroph
b532af6662129511d446cf5056c81658	Eukaryota	TSAR	Alveolata	NA	NA	NA	NA	NA	NA	NA	0.9943962	NA
c4a18473c0f1d62837b5956956ee8a02	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Trebouxiophyceae	Chlorellales	Chlorellales_X	NA	NA	NA	0.9043450	Phototroph
48fedb49fffb9b1152ba7b60ba496067	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Paraphysomonadales	Paraphysomonadaceae	Paraphysomonas	Paraphysomonas_hebetispina		0.9123133	Phototroph
c0967a9453de43badbfcc5a7f469b210	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Spizellomycetales	Spizellomycetales_X	Spizellomycetales_XX	Spizellomycetales_XX_sp.		0.9706347	Mixotroph
f3a768b3effd42614bb975191d864192	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	NA	NA	NA	NA	NA	0.9980300	Phototroph
c79345e6780107cbc77a60c94b93d6f1	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Chlorophyceae	Sphaeropleales	Sphaeropleales_X	NA	NA	NA	0.9999996	Phototroph
e849f2b847198640227decdcf509c34d	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	NA	NA	NA	NA	0.9559456	Mixotroph
ad75f614e36e3f309acde72fcee6cd4d	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chrysophyceae_Cluster-II	Chrysophyceae_Cluster-II_X	Chrysophyceae_Cluster-II_XX	Chrysophyceae_Cluster-II_XX_sp.		0.9994911	Phototroph
799149f0fc36358af1cfe58a19b1fff1	Eukaryota	Obazoa	Opisthokonta	Fungi	NA	NA	NA	NA	NA	NA	0.9987365	Mixotroph
e0f173dce0aefc7719cf13e8bd39556f	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	NA	NA	NA	NA	NA	0.9494831	Mixotroph
6703e2361042af459f25b01ca7bc5128	Eukaryota	TSAR	Alveolata	Ciliophora	Prostomatea	Prorodontida	Urotrichidae	Urotricha	Urotricha_sp.		0.9860336	Mixotroph
32aa60dd0c388455f4502b8ee5ad1281	Eukaryota	Obazoa	Opisthokonta	Fungi	NA	NA	NA	NA	NA	NA	0.9972659	Mixotroph
6e4972e59299b340a35053ac77d379e8	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia_acidoclinata		0.9984087	Phototroph
7e6d7255f063ac28ef103ae37fa9d500	Eukaryota	TSAR	NA	NA	NA	NA	NA	NA	NA	NA	0.9999984	NA
a67e8f7800df7287c115001b1f4ec668	Eukaryota	TSAR	Stramenopiles	Bigyra	Opalozoa	Opalozoa_X	MAST-12	MAST-12C	MAST-12C_sp.		0.9952221	Mixotroph
dee6819062921c8c8519f5da77d3edbb	Eukaryota	TSAR	Rhizaria	Cercozoa	Cercozoa_X	Cercozoa_XX	Cercozoa_XXX	Cercozoa_XXXX	Cercozoa_XXXX_sp.		0.9540761	Mixotroph
b5e7386dab3874ed5db8d569c4a1e17d	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Chlorophyceae	Sphaeropleales	Sphaeropleales_X	NA	NA	NA	0.9968950	Phototroph
cb99c7ba6f8c8300a7b45ab0b650c595	Eukaryota	TSAR	Rhizaria	Cercozoa	NA	NA	NA	NA	NA	NA	0.9999978	Mixotroph
f9c4c403a41b0314bff55fd5e8257a7a	Eukaryota	TSAR	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Protaspa-lineage	Protaspa-lineage_X	Protaspa-lineage_X_sp.		0.9916918	Mixotroph
0c1451279618c819e591442c28680c2b	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Chlorophyceae	Sphaeropleales	Sphaeropleales_X	Scenedesmus	Scenedesmus_pupukensis		0.8764211	Phototroph
87406d99863fb6b2bc852e97e1cc4612	Eukaryota	Obazoa	Opisthokonta	Fungi	NA	NA	NA	NA	NA	NA	0.9565868	Mixotroph
3f5f373cf68aa42fb8afcc7f65af9520	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Chlorophyceae	Sphaeropleales	Sphaeropleales_X	NA	NA	NA	0.9947774	Phototroph
a6fd7b2c96c7cca0a01ff6e6380ca258	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	NA	NA	NA	NA	NA	0.9239087	Mixotroph
7357b8436f3108721b6fa0dd352040ee	Eukaryota	TSAR	Alveolata	Ciliophora	Colpodea	Colpodea_X	Cyrtolophosidida	Pseudocyrtolophosis	Pseudocyrtolophosis_sp.		0.9889515	Mixotroph
9201e6f4d39f4d9b4bb0bb55076034db	Eukaryota	TSAR	Rhizaria	Cercozoa	Filosa-Thecofilosea	Tectofilosida	Pseudodifflugiidae	Pseudodifflugiidae_X	Pseudodifflugiidae_X_sp.		0.9899092	Mixotroph
836bee8ce4cccdd146299719858949b2	Eukaryota	TSAR	Alveolata	Ciliophora	NA	NA	NA	NA	NA	NA	1.0000000	Mixotroph
e6eae7c544bd5ccee8b0654bbea8abcc	Eukaryota	TSAR	Stramenopiles	Gyrista	Eustigmatophyceae	Eustigmatophyceae_X	Eustigmatophyceae_XX	NA	NA	NA	0.9999998	Phototroph
719414960a677c5b6279ddbef23e59d8	Eukaryota	TSAR	Alveolata	Chrompodellids	Colpodellidea	Colpodellida	Alphamonaceae	Alphamonas	NA	NA	1.0000000	Mixotroph
bf8dfaea816c38e27ed3cabff3e50388	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Chlorophyceae	Chlamydomonadales	Chlamydomonadales_X	Chlamydomonas	Chlamydomonas_sordida		0.9951490	Phototroph
5dac0cd574c4d362dcbceed7f10e6db4	Eukaryota	Obazoa	Opisthokonta	Fungi	NA	NA	NA	NA	NA	NA	0.9871042	Mixotroph
8ea6028db3d920e86bf010778b7d1ecd	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	NA	NA	0.9968586	Phototroph
00a5d10ff4478bd46f511c9cbfbd1c50	Eukaryota	TSAR	Rhizaria	Cercozoa	Filosa-Sarcomonadea	NA	NA	NA	NA	NA	0.8553190	Mixotroph
518d8f1f3244c99d588052dd036fa72f	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9995386	Mixotroph
20a6748e8c09eebec89255848bf4fae7	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chrysophyceae_Clade-EC2H	Chrysophyceae_Clade-EC2H_X	Chrysophyceae_Clade-EC2H_XX	Chrysophyceae_Clade-EC2H_XX_sp.		0.9999876	Phototroph
43359a92f500bda00a1465edee004d66	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Ochromonadales	NA	NA	NA	NA	0.8953274	Phototroph
aad492abbd62147947f81482b545b53b	Eukaryota	TSAR	Rhizaria	Cercozoa	Filosa-Sarcomonadea	Glissomonadida	Bodomorphidae	Bodomorpha	Bodomorpha_sp.		0.9999999	Mixotroph
9a20831fddd7eb4260a5cc3bb66c195a	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Ochromonadales	Ochromonadales_X	Ochromonadales_XX	Ochromonadales_XX_sp.		0.7013428	Phototroph
fc5a5134b4c37b29d89ad8b5dd095310	Eukaryota	TSAR	Rhizaria	Cercozoa	NA	NA	NA	NA	NA	NA	0.9999839	Mixotroph
2852214f02cde1fe96e94a83005e0ffc	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chromulinales	Chrysamoebaceae	Chrysamoeba	Chrysamoeba_sp.		0.7172484	Phototroph
7783b5a72c8d32e09dbdbc6e615610c4	Eukaryota	TSAR	Rhizaria	Cercozoa	Filosa-Granofilosea	Filosa-Granofilosea_X	Novel-Gran-5	Novel-Gran-5_X	Novel-Gran-5_X_sp.		0.9999999	Mixotroph
4cd3583727805440eff014542bab7e43	Eukaryota	TSAR	Stramenopiles	Gyrista	Gyrista_X	Gyrista_XX	MAST-2	MAST-2_X	MAST-2_X_sp.		0.8127295	Phototroph
7c8cf33e1744dcb0d0c90b18a592360c	Eukaryota	TSAR	Alveolata	Dinoflagellata	NA	NA	NA	NA	NA	NA	0.8297314	Heterotroph
7c506692b7949cf3b900a798e69c1ad1	Eukaryota	Obazoa	Opisthokonta	Ichthyosporea	Ichthyophonida	Ichthyosphonida_X	Ichthyophonidae_Freshwater	Ichthyophonidae_Freshwater_X	Ichthyophonidae_Freshwater_X_sp.		0.9943451	NA
d302305e40377a102a092de1b9841c1d	Eukaryota	TSAR	Rhizaria	Cercozoa	Cercozoa_X	Cercozoa_XX	Cercozoa_XXX	Cercozoa_XXXX	Cercozoa_XXXX_sp.		0.7970842	Mixotroph
29159b53531b1ce563078eb0d7834237	Eukaryota	TSAR	Alveolata	Ciliophora	Oligohymenophorea	Oligohymenophorea_X	Oligohymenophorea_XX	Dexiotricha	Dexiotricha_granulosa		0.9287597	Mixotroph
608cc1451c3b368685270b11d6213b12	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9998571	Mixotroph
8ed30b5b2b180f5a89867fd7f7ac0790	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Siluania	Siluania_monomastiga		0.9997249	Mixotroph
dbe8be458a94bdbcf347cb4f631f7bed	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	Fragilaria_crotonensis		0.9873498	Phototroph
3a8a1499d91e94c2dc17951089a8f3c9	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	Crustomastigaceae-AB	Crustomastigaceae-AB_sp.		0.9742386	Phototroph
5486f23c18cdacea442dfaceec82ca44	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Zygorhizidiales	Zygorhizidiaceae	Zygorhizidium	NA	NA	0.7459864	Mixotroph
eece3927fda619815143186092defc85	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9999984	Mixotroph
1b73c2738f858fe8b6c6d5549851fe78	Eukaryota	TSAR	Rhizaria	Cercozoa	Cercozoa_X	Cercozoa_XX	Cercozoa_XXX	Cercozoa_XXXX	Cercozoa_XXXX_sp.		0.9796782	Mixotroph
7dc8d08a2839085a50271a90447e2000	Eukaryota	TSAR	Alveolata	Ciliophora	Spirotrichea	Oligotrichida	Pelagostrombidiidae	Limnostrombidium	Limnostrombidium_viride		0.9876967	Mixotroph
6ea332a2b4d8599de5b948f71599ecae	Eukaryota	Obazoa	Opisthokonta	Fungi	NA	NA	NA	NA	NA	NA	0.9998218	Mixotroph
a88f3a6c4b0b9bd31cebfd561f0e08ca	Eukaryota	TSAR	Rhizaria	Cercozoa	Novel-clade-10-12	Tremulida	Tremulidae	Tremula	Tremula_sp.		0.9999978	Mixotroph
b040c9afbdbb8415bb98a85eee0c78b6	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Trebouxiophyceae	Chlorellales	Chlorellales_X	NA	NA	NA	0.7579688	Phototroph
6a87d758d8e975c333ec25e5c40c8bfd	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Hydrurales	Hydrurales_X	Hydrurales_XX	Hydrurales_XX_sp.		0.8671774	Phototroph
570584460da82781cfcffb6eb0e7279b	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Ochromonadales	Ochromonadaceae	Poteriospumella	Poteriospumella_sp.		0.9896227	Phototroph
eb2b8d957d7b48af9b2bace99af65bf4	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9941385	Mixotroph
bd2a846b0a3e44940a6919bc471af600	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Cymbellaceae	Cymbella	Cymbella_affinis		0.9490780	Phototroph
007cd58650c817380f82332876e43e86	Eukaryota	TSAR	Alveolata	Ciliophora	Spirotrichea	Hypotrichia	Urostylidae	Paruroleptus	Paruroleptus_lepisma		0.9715588	Mixotroph
e3152fe028c3fe464ca3ded269d936c8	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Cladochytriales	NA	NA	NA	NA	0.9929219	Mixotroph
5434a879cb9dd5a876d49ce4f7c74ca7	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_XX	Chrysophyceae_XXX	Chrysophyceae_XXX_sp.		0.9998870	Phototroph
c4695c1c9635fb45ade1b6868c8530b3	Eukaryota	Obazoa	Opisthokonta	Fungi	NA	NA	NA	NA	NA	NA	0.9982143	Mixotroph
d5ed3fa9a268cab2b472f6aba93663ee	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Staurosiraceae	NA	NA	NA	0.9785972	Phototroph
9556371591c055211db337b1dc0dfb39	Eukaryota	TSAR	Stramenopiles	Bigyra	Sagenista	Labyrinthulomycetes	Thraustochytriaceae	Thraustochytriaceae_LAB18	Thraustochytriaceae_LAB18_sp.		1.0000000	Mixotroph
9cd21dc80be857b6780bd599946b817d	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Zygophlyctidales	Zygophlyctidaceae	Zygophlyctis	Zygophlyctis_sp.		0.9998494	Mixotroph
59007e74eb6f7b7e653a1bf865fa8f91	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9585316	NA
e6bbee52bc2aaa563363cf7ab5f7d11e	Eukaryota	TSAR	Alveolata	Ciliophora	Oligohymenophorea	Peritrichia_2	Sessilida	NA	NA	NA	1.0000000	Mixotroph
45448266132759f7bf357dcd9a503690	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9997063	Mixotroph
a47830664160c521eb496688f8fbe3aa	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Gromochytriales	Gromochytriaceae	Gromochytrium	Gromochytrium_mamkaevae		0.9325453	Mixotroph
170d6c77328c29d9006f3316ed261a96	Eukaryota	TSAR	Rhizaria	Cercozoa	Novel-clade-10-12	Tremulida	Tremulidae	Tremula	NA	NA	0.9999720	Mixotroph
72836c83475f2d4eeb4d5a2abaeb4944	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Chlorophyceae	Sphaeropleales	Sphaeropleales_X	Desmodesmus	NA	NA	0.9016001	Phototroph
7b7ccd5debd3c6f2ec606bdfca0ee19d	Eukaryota	TSAR	Stramenopiles	NA	NA	NA	NA	NA	NA	NA	0.8990833	NA
24047ef143bea2d5a5dada9acff9d461	Eukaryota	TSAR	Alveolata	Chrompodellids	Colpodellidea	Colpodellida	Alphamonaceae	Alphamonas	Alphamonas_sp.		0.7618988	Mixotroph
d628dd59286fbdc91f538e0a13aa1886	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Chytridiales	Chytridiales_X	Chytridiales_XX	Chytridiales_XX_sp.		0.7569591	Mixotroph
c9aec6b0bb6c7a13e5436f40e2d98afd	Eukaryota	TSAR	NA	NA	NA	NA	NA	NA	NA	NA	0.9986460	NA
34a140e265d3deb3d6d5fe66f36a672e	Eukaryota	TSAR	Rhizaria	Cercozoa	Endomyxa	Vampyrellida	Penardia-lineage	Penardia-lineage_X	Penardia-lineage_X_sp.		0.9882808	Mixotroph
55635842a586b0857e7316eb968f490c	Eukaryota	TSAR	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Cryomonadida_X	Cryomonadida_XX	Cryomonadida_XX_sp.		0.9932894	Mixotroph
d6f374d03bc99893fd1760ead7f5f7bd	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Stephanodiscaceae	NA	NA	NA	0.9069866	Phototroph
dc62f36a079489194dd8b09304b307e5	Eukaryota	Cryptista	Kathablepharidacea	Kathablepharida	Kathablepharidea	Kathablepharidida	Kathablepharidida_X	NA	NA	NA	0.9996930	Mixotroph
2b52d233e0e63c56430dbb493c1cc85e	Eukaryota	Obazoa	Opisthokonta	Fungi	NA	NA	NA	NA	NA	NA	0.9982164	Mixotroph
553235504c69b06fc2b3ef441e77d740	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Trebouxiophyceae	Chlorellales	Chlorellales_X	Oocystaceae	Oocystaceae_sp.		0.9939151	Phototroph
36bbb813a921c979e6c8bf06153c2718	Eukaryota	TSAR	Alveolata	Ciliophora	Oligohymenophorea	Peritrichia_2	Sessilida	Vorticella	NA	NA	0.9919063	Mixotroph
ee07a980fa2a06b66458be0c7b034a2a	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Paraphysomonadales	Paraphysomonadales_Clade-EC1Gb	Paraphysomonadales_Clade-EC1Gb_X	Paraphysomonadales_Clade-EC1Gb_X_sp.		0.9879659	Phototroph
2bc69957ecb766005955a9c89fabdd50	Eukaryota	TSAR	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Rhogostoma-lineage	Rhogostoma	NA	NA	0.9982721	Mixotroph
7c597841c829ed4e947f5aaf48cbe575	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Staurosiraceae	Pseudostaurosiropsis	Pseudostaurosiropsis_sp.		0.8958079	Phototroph
a88abda15cad475266b63839870daa5b	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Chlorophyceae	Chlamydomonadales	Chlamydomonadales_X	Hafniomonas	Hafniomonas_reticulata		0.9869348	Phototroph
4d13ffeac5f6327d464ba52beda30425	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA	NA	0.9999439	Heterotroph
f8ccf3798f4bfa2b87026886a6692e3a	Eukaryota	TSAR	Alveolata	Ciliophora	Oligohymenophorea	Astomatia	Astomatida	NA	NA	NA	0.8842141	Mixotroph
e6768578d19c8dff6ec5340fafa0f44c	Eukaryota	TSAR	Alveolata	Ciliophora	Spirotrichea	Hypotrichia	Hypotrichia_X	NA	NA	NA	0.7197600	Mixotroph
f48935a80590862d1e8171e99fe6f7d6	Eukaryota	Haptista	Centroplasthelida	Centroplasthelida_X	Centroplasthelida_XX	Centroplasthelida_XXX	Centroplasthelida_XXXX	Centroplasthelida_XXXXX	Centroplasthelida_XXXXX_sp.		0.8421109	NA
96feb061fb03d59484137a73a987cffc	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Chlorophyceae	Chlamydomonadales	Chlamydomonadales_X	Pteromonas	NA	NA	0.8516029	Phototroph
a24697538fed90b8a1e5b636de2f9665	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora_pediculus		0.8170065	Phototroph
9326682b2b81896e727e76ead8a5dd93	Eukaryota	TSAR	Stramenopiles	Gyrista	Peronosporomycetes	Peronosporomycetes_X	Peronosporales	NA	NA	NA	0.9891917	Phototroph
1fcdf83102728e9853b4108243eadc31	Eukaryota	Obazoa	Opisthokonta	Fungi	Aphelidiomycota	Aphelidiales	Aphelidiaceae	Aphelidium	Aphelidium_sp.		0.9997858	Mixotroph
53f857c8ee74f12b25c7bb2689337062	Eukaryota	TSAR	NA	NA	NA	NA	NA	NA	NA	NA	0.9313864	NA
ae8bb03f2eee4ae9a747d7557905b123	Eukaryota	TSAR	Rhizaria	Cercozoa	Filosa-Sarcomonadea	Glissomonadida	Sandonidae	Sandonidae_X	Sandonidae_X_sp.		0.8900962	Mixotroph
9560fb7703bd369dee16a9f4d017c291	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Ochromonadales	Ochromonadales_clade-XI	Ochromonadales_clade-XI_X	Ochromonadales_clade-XI_X_sp.		0.9959335	Phototroph
