Feature ID	Taxon	Confidence
8568fd39cfee7e8d7dc3ba693654b57f	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula_cryptotenella;	0.9947883437801855
5ff36e741c94e574e3abd89e467236ad	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Achnanthidiaceae;Planothidium	0.9783196272702477
43b95c4569af4ffe634ade4956dc6385	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Achnanthidiaceae;Planothidium	0.9626867787669068
ad3727937cb54f2431b9cd7e9ceda753	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae	0.9979297577455225
e182fc61ad9c5c7a6c8ea56c92479756	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Licmophorales;Ulnariaceae;Tabularia	0.9066979069803965
6258fca6af73ad72c379a43e8a3ca50a	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Licmophorales;Ulnariaceae;Tabularia	0.9948886414213067
a73be06d87ef004beef72b4fc1cda726	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae	0.9933248397972371
980a6c4e8651bbeafc4d46d9be28937c	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Fragilariales;Fragilariaceae;Fragilaria	0.7440182592536803
17f4a641ccb8c899fa8c6bd991e10b02	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_pediculus;	0.9498374048568854
ed681b4f04de823059c6a99ca1282eaa	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_pediculus;	0.9369559167029274
d5e654c2bc66447a019fbbc8f195c24f	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_pediculus;	0.9019299982796404
4f4f76fb5ab7b88e53f24320143db7be	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_pediculus;	0.8727166658068133
271d8d3f7fe0fb3c94efb7d08ff86eaa	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_pediculus;	0.9085571215593048
5ba0932cc11771bb8add5588effa4706	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Thalassiophysales;Catenulaceae;Amphora;Amphora_sp.;	0.9124269884136702
a9514548756838013435f30917c8c2b6	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Thalassiophysales;Catenulaceae;Amphora;Amphora_sp.;	0.9600223184601
6a7ffc9dc1d7ca3a169f66b9df015067	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.9825660172188178
65a6c41d129fbbdd641e17e5e7a7faf2	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.9768824764553186
4a90da592bee5a1e8b959abb68492cf4	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.7796700103301142
cbbb54f510430e4d89d188fafeda935b	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.8755504449564213
e97bd88b0dd47811fd7c5b52e3d31e46	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.7721733278318172
306b0e09b0ad46855e95ab629eefa19e	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.7762002011691714
a3139b4e65c236b6aad6944297a5c6fd	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.8308761824418738
3dd2957ca42af32789b7814a0344b20a	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.9500045309643587
7b68d1e3458d8e6711c93d3045f1bda4	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.8990279101539849
0e3a64c2b229efd20e4d7aafb29afa8e	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_euglypta;	0.9333664845638735
39a84b17b12b3e0aa4580d49d0b369e6	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.8476397379641734
5a0c8735e3111b5577209d2d29501ea4	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_euglypta;	0.7349934493878661
2ac1e019ae7a0a2417cd19e3b0ef704f	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.9807048940338027
5bba4a268ce908c302acdc8ee31a2938	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.7932716667495252
7b17b9d19d2465f4f77bef2bbb3d37ad	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.798954836492643
af13208b08f0e7d7bc3c8cc10d2937e6	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis	0.9999932736800992
d390ce33292ed97e562f4e2a4944e0cb	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.8724303200198235
a2ef0a3235d27e8551af5b573c5b3007	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.9002113781238715
e7fbacb5b1f57c022865db6f3c367ae7	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis	0.9999532354001536
e3e6a25aaaa14b1a4ae2cc23038d3f8b	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.9119591899581092
c21f8c8334555fa90a1077abebff35e8	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.9285837594770309
be41325dafcf76a490d25d75de2553a8	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.9012978965571531
fbb9c8e93212c8a87274498e31ababe7	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.903277755836189
1917a4cc2958bbb63756a2e61f0e5e1a	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.8977604113828122
42574f98a8b53f5a21054cace831ed78	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.9154224344187971
a7081644462f8b386d0358d37085d325	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.8793259605722942
587a7d03288e599665b87ea65873a6af	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.8875845353267889
88ce856a162f56835ad9ba03b6e3e8ac	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.9144104717115631
6b5f0c6adf46b063abed15d5cad6f1ba	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis	0.9998602910037386
6cdaf90398ae58bd4630ed924c414501	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis	0.9999977300968276
50f177516d251dbaa2da6d1f619ef7a8	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.8885124367032564
daeff7f6717b0ca4d2de4a3d26c0d78b	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis_placentula;	0.8962264515262187
e3c3628f5b434e0ba6c731e6f38906da	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Rhabdonematales;Tabellariaceae;Asterionella;Asterionella_formosa;	0.8606374713234639
de101c29375349b191a84f66c10fbfae	Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Cryptophyceae-Basal-1;Cryptophyceae-Basal-1_X;Cryptophyceae-Basal-1_XX;Cryptophyceae-Basal-1_XX_sp.;	0.913387974034366
90e88b074cda722f7debedae48c11425	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Cymbellales;Cymbellaceae;Cymbella	0.7361412443627289
a5f894e5ddd8027fb1f2a2f692a3f103	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Cymbellales;Cymbellaceae;Cymbella	0.7234252192085139
db6f97378f7ce8afeb16d389603a2d9e	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae	0.9999949931705872
8819b0fd05e229c5f3c4608138fc24db	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae	0.9999915017015486
b8ae5fff2214a4a4b6d30310d0a26fb6	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Rhabdonematales;Tabellariaceae;Asterionella;Asterionella_formosa;	0.8711267353299499
5fda81f1b5dbebd4b28c8a37a741511c	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Rhabdonematales;Tabellariaceae;Asterionella;Asterionella_formosa;	0.7536267742499373
a4969f95ed2076f9c58c0872f4a3b9b9	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Rhabdonematales;Tabellariaceae;Asterionella;Asterionella_formosa;	0.9697134289428586
68a1a9f0adb12f9788882fbd318dd1f7	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Rhabdonematales;Tabellariaceae;Asterionella;Asterionella_formosa;	0.9537210522590581
94d9a209f2ea53d3ed352cfb144db2a6	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Rhabdonematales;Tabellariaceae;Asterionella;Asterionella_formosa;	0.83163861840738
4d1325f2d22a7cd1abda071edc682e26	Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Cryptomonadales;Cryptomonadales_X;Cryptomonas	0.9372472340693606
f78eeed9e6da0e54eb862deb9a22b76e	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Rhabdonematales;Tabellariaceae;Asterionella;Asterionella_formosa;	0.8007058945191721
